row_id,customer_id,movement_date,movement_type,mrr_movement_usd
1608,cus_595f642e-f7d2-11e8-9930-4bea3df49989,2019-02-12,new_biz,258.3252
278,cus_cbf62f18-4348-11e6-84eb-6792a30e4a68,2016-07-08,new_biz,49.468710853851334
971,cus_7b832d1e-805f-11e8-aa3c-bf6f67d8c932,2018-02-28,new_biz,109.18841859692418
975,cus_ebe537ba-eccf-11e7-b18f-d74dc5b6446d,2018-02-28,new_biz,128.0916
190,cus_302ab34c-bad1-11e5-b4d4-03420841744f,2016-01-29,new_biz,253.96048531350783
864,cus_53c5fab8-e0d2-11e7-bc4f-a3b33ba803b4,2017-12-22,new_biz,50.716924559618782
1752,cus_42b49f2c-6b14-11e9-adf2-9b1d5dffba50,2019-04-25,new_biz,301.06983185400333
1754,cus_51e9369c-4571-11e9-8546-635a896173f1,2019-04-25,new_biz,223.13139178466045
149,cus_cec2c430-9d09-11e5-bc58-33eb270a7b7e,2015-11-17,new_biz,65.300077022948713
1970,85,2019-08-21,new_biz,137.07555410885877
525,cus_515a47cc-2b3b-11e7-b427-77228906cfc3,2017-05-02,new_biz,46.485946512447093
1398,cus_4b3aeafc-c89e-11e8-a51e-5f58434d2bb7,2018-10-25,new_biz,322.91832045122209
1319,cus_0782ba28-bb20-11e8-a2ff-3f185e11f2d4,2018-09-17,new_biz,433.17790617502374
1382,cus_7107c264-b83b-11e8-8cfe-77a1e9112f5c,2018-10-15,new_biz,273.20033423856279
1383,cus_207520e2-c19d-11e8-a1d5-976cfa3e2b73,2018-10-15,new_biz,74.32838938792564
1385,cus_82c6ee20-bc0b-11e8-9e38-afa78fbaad4f,2018-10-15,new_biz,223.48234802590349
1384,cus_da79b4a6-e1f2-11e8-ab2a-83c77df7fe99,2018-10-15,new_biz,238.51485325599288
790,cus_6b1cb4b0-a381-11e7-b531-b326cce34553,2017-11-10,new_biz,127.449
1389,cus_dc371d30-69b9-11e8-b047-e39572af2a3c,2018-10-17,new_biz,642.3858
292,cus_e878b85a-5e04-11e6-9780-2b1fc9e74232,2016-08-17,new_biz,84.811480550061177
194,cus_5e4bdeb0-c9c5-11e5-9a3c-f7b7448248b5,2016-02-02,new_biz,74.97
151,cus_cef6a2e6-9d09-11e5-a73d-63a14c5e5748,2015-11-18,new_biz,251.15414239595657
150,cus_b32e67c4-9d09-11e5-9c62-f7432db851b2,2015-11-18,new_biz,125.57707119797828
659,cus_d19e6016-cb11-11e5-bd10-63842a60005c,2017-08-30,new_biz,119.73780000000001
663,cus_224cb366-837e-11e7-9cea-a3ab4736b293,2017-08-30,new_biz,182.07
1239,cus_05022554-6d5a-11e8-9876-6f5e308c1baf,2018-07-31,new_biz,74.951199531889984
779,cus_f7240830-a7f2-11e7-8526-af8f48ad40c7,2017-11-03,new_biz,127.62940762057147
155,cus_bfdf95ba-9d09-11e5-a704-b74dde6cec98,2015-11-19,new_biz,46.053
234,cus_618cf630-a3ce-11e5-9fd1-7baaca846e47,2016-04-29,new_biz,131.64715170754715
115,cus_92bbbf36-9d0a-11e5-925c-a70a5743e750,2015-10-07,new_biz,46.053
116,cus_8aa0cb52-9d0a-11e5-bf70-5bcfa2717df9,2015-10-07,new_biz,46.053
267,cus_205d8606-3920-11e6-a720-53df63d658b5,2016-06-23,new_biz,47.9808
1027,cus_1f6a0f14-2d1e-11e8-911a-bf44fd197a25,2018-04-05,new_biz,78.961754360441816
228,cus_dccbd792-9d09-11e5-aec2-9312d5786905,2016-04-12,new_biz,68.544
1962,82,2019-08-13,new_biz,321.3
1468,cus_b01da712-f49e-11e8-b7c3-bb84de187305,2018-11-27,new_biz,72.465903150691446
505,cus_ee0d7ce0-109e-11e7-8ea4-5fb6a84d5d99,2017-04-24,new_biz,71.3959804938518
506,cus_a7b79c8c-2a78-11e7-afd3-0f2e81bdf466,2017-04-24,new_biz,71.3959804938518
780,cus_957c208e-aa97-11e7-92d0-23703c428d26,2017-11-06,new_biz,76.475336429961672
1592,cus_c4be8580-1d55-11e9-a8dc-7babe715cb63,2019-02-05,new_biz,195.91067215664995
1750,cus_d912d930-6690-11e9-9dc7-7fd4c86f5059,2019-04-24,new_biz,178.22619918799757
1038,cus_b335ed8a-2d0a-11e8-94d4-8f61c1c466c9,2018-04-13,new_biz,78.961754360441816
398,cus_4c3f4350-dd52-11e6-aef2-93b426c13273,2017-01-16,new_biz,123.3792
342,cus_f6150a24-99c1-11e6-bccd-df541d917734,2016-10-25,new_biz,33.727912311393645
1160,cus_5d95956e-6fff-11e8-990c-3f1f84f026e9,2018-06-14,new_biz,236.4768
1173,cus_a7ca14f0-659d-11e8-9005-27ebed54b67b,2018-06-20,new_biz,72.87301165948584
1698,cus_ee4daccc-524e-11e9-984b-730296fce5e2,2019-03-29,new_biz,321.0858
987,cus_40ed1f5c-ff63-11e7-be2f-c7d6c5cf0b07,2018-03-13,new_biz,78.08235210927613
390,cus_1d78fb3e-d66c-11e6-9e45-7f8775160dc2,2017-01-09,new_biz,68.3298
391,cus_9f6ec0dc-8c5d-11e6-a86a-f3c7f3aa86f4,2017-01-11,new_biz,85.68
1162,cus_553222b8-7485-11e8-94fa-6bde094de437,2018-06-15,new_biz,321.0858
1903,50,2019-07-15,new_biz,72.756995012893768
1907,53,2019-07-15,new_biz,140.64730139616256
1911,55,2019-07-15,new_biz,121.42388130914379
1905,52,2019-07-15,new_biz,192.5658
1764,cus_4d612c64-6b15-11e9-9c0f-c31cd40326f6,2019-04-30,new_biz,396.42092362392424
1768,cus_e433dc9a-4f22-11e9-9dfe-bfe11a6fa37c,2019-04-30,new_biz,288.9558
1176,cus_0a545c4e-6f16-11e8-afbd-5fd73d071cb1,2018-06-21,new_biz,74.884596496971682
1755,cus_5fbf77b8-34ff-11e9-abc8-c76148f1e546,2019-04-26,new_biz,55.782847946165113
1611,cus_cbd31e7e-17f3-11e9-bbeb-5f9d094e52c9,2019-02-15,new_biz,245.19483373798494
1613,cus_b12d5e30-3455-11e9-8bcc-cb08c48b17be,2019-02-15,new_biz,220.43015553044845
1612,cus_8a3c516a-33be-11e9-95d4-7b70b10c07aa,2019-02-15,new_biz,147.74030833326884
1614,cus_8aa7dc50-8f77-11e8-b5df-d3f007a32b2f,2019-02-15,new_biz,385.1316
1898,47,2019-07-05,new_biz,359.6418
1314,cus_fc6eda38-a547-11e8-a549-37e2e04c9746,2018-09-13,new_biz,245.986762656758
1674,cus_d7d4118c-4b0c-11e9-84ad-d370aafd96f3,2019-03-20,new_biz,97.21036779559229
1967,84,2019-08-19,new_biz,155.81079420332216
156,cus_cf072314-9d09-11e5-ab33-9fc40ef2ad6b,2015-11-20,new_biz,20.092331391676524
1456,cus_7eca65d4-d2ab-11e8-b195-e7d33689841e,2018-11-21,new_biz,72.465903150691446
1459,cus_6332edac-e28a-11e8-9b6f-f35d0e01cc63,2018-11-21,new_biz,72.465903150691446
16,cus_cf055548-9d09-11e5-aa91-571ac81cfbb1,2015-04-07,new_biz,6.426
1566,cus_18a718ac-2494-11e9-89b0-f316c3569409,2019-01-30,new_biz,218.2782563724997
903,cus_1dab7b44-0015-11e8-be0f-df5eead94851,2018-01-17,new_biz,231.11593855016804
905,cus_976bf016-d965-11e7-843a-2363dd12bc89,2018-01-17,new_biz,256.82405184829571
904,cus_7762c684-b7c1-11e7-ae19-c75d420a834f,2018-01-17,new_biz,152.57915616319855
1739,cus_1e017f1e-4441-11e9-a98f-6fbe4c704dad,2019-04-16,new_biz,205.4178
781,cus_bc3a0954-c589-11e7-9ccd-5bd8b1cab44b,2017-11-07,new_biz,299.6658
782,cus_cd4da3e0-c52a-11e7-a449-d75ea13edec5,2017-11-07,new_biz,174.45984444638643
783,cus_e31a7ed4-b56f-11e7-a783-27e419645b87,2017-11-07,new_biz,204.61628476243922
784,cus_4f687fda-81c9-11e7-a35c-bf390e3959ca,2017-11-07,new_biz,74.625884820414228
560,cus_d9caea90-30d0-11e7-b666-b72f5bdeb841,2017-06-15,new_biz,168.28077478988195
1290,cus_0303c34e-a44a-11e8-851c-c7f873d56242,2018-08-30,new_biz,112.41991572229269
1303,cus_77d28bd0-b2a3-11e8-94f3-1f3043e8bb7a,2018-09-06,new_biz,202.26989315854127
707,cus_a24f214a-8e53-11e7-9919-47087fe126f2,2017-09-26,new_biz,80.662419804583891
984,cus_a2d9c8e0-0a6d-11e8-bf42-132cf9e7b1f9,2018-03-07,new_biz,77.4524571382686
1987,97,2019-08-26,new_biz,260.87043169505995
1376,cus_2b3880e0-2207-11e8-a2b0-3bc5f3543996,2018-10-10,new_biz,74.32838938792564
1377,cus_d7af6242-d5dc-11e8-a7f6-63a9ef52ced1,2018-10-10,new_biz,130.08805866543142
1644,cus_91740eb0-02d0-11e9-af9f-a7ada3adffd6,2019-03-05,new_biz,288.9558
421,cus_dc9dd992-b79c-11e6-b3d6-33103c033eeb,2017-02-10,new_biz,134.70897099314848
422,cus_7b898b54-d0c1-11e6-ab88-c31ff1fc949c,2017-02-10,new_biz,293.91048216686943
393,cus_041644c4-d1d2-11e6-b92c-d3ec07e3944e,2017-01-12,new_biz,139.39973968302581
339,cus_de946846-8ba1-11e6-ba24-f784fe364cdd,2016-10-21,new_biz,342.5058
1397,cus_fba6caa6-c0d2-11e8-b872-f3a68f8dea95,2018-10-24,new_biz,95.9616
303,cus_d49d2eee-9b09-11e8-ab93-c3239eb2504e,2016-09-04,new_biz,69.615
917,cus_66fd55f4-f6df-11e7-834f-af262cf96e20,2018-01-25,new_biz,78.489886689328728
1235,cus_615874c2-52af-11e8-98ee-9b4d77e73b61,2018-07-29,new_biz,100.01849034523113
1105,cus_0fecb720-37dd-11e8-b1ec-674ba8dce4cc,2018-05-16,new_biz,116.19111361324478
902,cus_391bf350-f083-11e7-9ebd-77e35531457c,2018-01-16,new_biz,256.82405184829571
1098,cus_986c26f6-5742-11e8-b6fa-ff6022fa13df,2018-05-11,new_biz,171.401984792503
1587,cus_480ba6f0-1b00-11e9-ab4b-d3c306a2330b,2019-02-04,new_biz,148.6548
1379,cus_33aa22ca-c648-11e8-a141-3fed42f0fd1f,2018-10-12,new_biz,89.243785251723423
925,cus_6c988d90-f9f4-11e7-a733-23e285f4189e,2018-01-30,new_biz,76.867258761401814
1463,cus_9b45727e-d6ae-11e8-9823-6f0f4b68f684,2018-11-23,new_biz,98.179102190899329
319,cus_7d38b036-647b-11e6-b23e-6f0f3b25d98f,2016-09-27,new_biz,75.124576328253013
1293,cus_c4259678-64ae-11e8-8def-e7f8f1e4e6f7,2018-08-31,new_biz,270.15832753753631
1295,cus_c0341ba6-9637-11e8-b678-9ba968fff87f,2018-08-31,new_biz,168.3184656556646
544,cus_a9544b4c-52a2-11e7-afb8-d32e91fc0d62,2017-05-30,new_biz,144.585
514,cus_8f4d98de-3574-11e7-81b7-571d4cf8a656,2017-04-28,new_biz,170.17512428897749
517,cus_fc65a846-148e-11e7-be0a-8fea91ccf5a8,2017-04-28,new_biz,68.298472701213782
516,cus_77a33122-9c49-11e6-a165-c34d3b1c0b5c,2017-04-28,new_biz,85.68
1391,cus_3a0e283c-d3c7-11e8-83f8-ffaf0f07e96c,2018-10-19,new_biz,258.7536
926,cus_89be1d4e-0143-11e8-affb-97d07f7c8af1,2018-01-31,new_biz,235.4058
1180,cus_fa4f2c44-7a9f-11e8-8a9a-cb3d7eb47d9c,2018-06-25,new_biz,225.15468980193157
1236,cus_b8153ab2-7978-11e8-96d9-87424544371b,2018-07-30,new_biz,217.83475716793444
268,cus_1c77f484-3ea9-11e6-b4eb-739e5c803ccb,2016-06-24,new_biz,77.1844051467801
482,cus_1b7310a2-1a0c-11e7-82e4-cfc1793f2fed,2017-03-31,new_biz,226.16716342190375
481,cus_356b2f1c-1a11-11e7-83f3-ff96372f45d5,2017-03-31,new_biz,165.74411580201129
488,cus_88eaa7f6-0fcd-11e7-931e-37f013ef04a3,2017-03-31,new_biz,94.474146007146445
275,cus_d1325370-3ed0-11e6-aca2-bbbeb0afdd6c,2016-07-01,new_biz,50.737139337283423
1523,cus_6c6cefe6-0e8e-11e9-8bc4-6f83501db9ca,2018-12-31,new_biz,108.85649285237291
1524,cus_70ef81f0-0e70-11e9-84e4-73b1ce6a1024,2018-12-31,new_biz,70.540839700524245
1529,cus_e68c8f28-e3a2-11e8-ae2f-cf4b02b0e1ee,2018-12-31,new_biz,299.6658
1531,cus_b51f2488-d212-11e8-94fc-fb306e0d284c,2019-01-01,new_biz,192.5658
907,cus_305321f0-d90c-11e7-9a76-7fecaa1d6837,2018-01-18,new_biz,75.324771963514152
908,cus_e280c51a-db9d-11e7-8c65-f321e6a59b82,2018-01-18,new_biz,138.8016
1226,cus_a1f440e4-8129-11e8-9bba-bfafe09c8405,2018-07-24,new_biz,235.4058
1099,cus_651c3202-4c50-11e8-8218-7f9d066cd753,2018-05-14,new_biz,77.374483230200852
960,cus_177f3608-00ff-11e8-9da3-735e786362ec,2018-02-21,new_biz,185.91810582467849
432,cus_250dce86-2241-11e6-81d7-ff01b06ed49c,2017-02-16,new_biz,78.376128577831835
770,cus_9d9465fc-bf3b-11e7-86af-6b2bb51c4e9a,2017-11-01,new_biz,172.38921991235506
771,cus_cdb59c00-a8d0-11e7-bede-bfc462d8650e,2017-11-01,new_biz,204.61628476243922
772,cus_fd99d63a-8d90-11e7-b626-b73d608b32b5,2017-11-01,new_biz,336.69002883859127
773,cus_65ed13ba-657c-11e7-93ea-7f633410818b,2017-11-01,new_biz,321.3
89,cus_796e9416-a1ee-11e5-9113-e7830338c103,2015-09-08,new_biz,50.791729721603467
1904,51,2019-07-11,new_biz,243.33443148125005
312,cus_55d74822-7a83-11e6-92fb-dbae0f47ccbd,2016-09-14,new_biz,137.72838993513054
1483,cus_2f5ba10c-e331-11e8-b53b-c39b865adaa4,2018-12-01,new_biz,321.0858
1094,cus_40055e36-39a8-11e8-b6a7-fff5255e922a,2018-05-07,new_biz,77.374483230200852
429,cus_d6e4f5c8-dd92-11e6-bec8-b7b847c46582,2017-02-13,new_biz,173.51885215092091
1046,cus_4d03f88a-42f5-11e8-be71-177011ee38ae,2018-04-17,new_biz,275.88960000000003
1047,cus_0e80cb66-3cb4-11e8-be9d-932d54e665a1,2018-04-17,new_biz,78.961754360441816
943,cus_834db8f0-fbaa-11e7-afad-c3406499d12e,2018-02-07,new_biz,79.5272012039755
1600,cus_a8fd609a-17d9-11e9-a7ce-138a57e3eaa1,2019-02-08,new_biz,224.63072784760345
1601,cus_e7ac5646-ef22-11e8-9211-8f01c4e72292,2019-02-08,new_biz,858.18191808294728
558,cus_6ef2619c-2047-11e7-8a0d-ef6c1ea82910,2017-06-13,new_biz,172.21782709825123
551,cus_e57eb9ba-29bf-11e7-8a2c-cfc6c3f4e31f,2017-06-01,new_biz,110.62346833635881
552,cus_9727bf34-3714-11e7-a584-d30d84e5e198,2017-06-01,new_biz,71.982763465199866
1316,cus_8b0bb9b2-b85a-11e8-afd1-6f3144a1b005,2018-09-14,new_biz,321.3
1759,cus_f04dc64e-6a89-11e9-bfda-e720cf653837,2019-04-29,new_biz,1201.4478
1760,cus_6f4f250e-6a9f-11e9-bfb9-773ff133c517,2019-04-29,new_biz,192.5658
1761,cus_5c2784a6-56e2-11e9-8986-8774ee54aae5,2019-04-29,new_biz,137.99006073992271
356,cus_9b0b75fc-9cee-11e6-98b3-879ac777158a,2016-11-17,new_biz,25.957661413718053
1252,cus_563b7dd6-9400-11e8-9251-2396a9edc31f,2018-08-08,new_biz,74.863151004377542
1251,cus_7e502138-8536-11e8-8296-1b86c6d2da2c,2018-08-08,new_biz,235.4058
1679,cus_3c208fa4-41de-11e9-8577-7be2691dc3c0,2019-03-22,new_biz,107.1
636,cus_bc1aa134-6154-11e7-81cd-73210b47a6d9,2017-08-11,new_biz,123.165
1476,cus_26e412e2-d2fc-11e8-8453-73de072773d7,2018-11-29,new_biz,117.5958
119,cus_8ae4361c-9d0a-11e5-beec-3b4a2692265d,2015-10-16,new_biz,30.671889065705432
1577,cus_ab0ea7a2-1006-11e9-a5bd-5ba36baf600c,2019-02-01,new_biz,330.52263587880367
1579,cus_e7ae96ca-2ad4-11e9-a5e5-ef9c5feeb160,2019-02-01,new_biz,367.7922506069774
1581,cus_e0f8f58a-ee59-11e8-802c-23666cbf6ffc,2019-02-01,new_biz,146.626510575315
1576,cus_38651c5e-f959-11e8-a44d-a7a4680ba1c5,2019-02-01,new_biz,415.2860581082569
913,cus_56e8e114-dac0-11e7-b630-0f659d547dda,2018-01-22,new_biz,81.8244
709,cus_32daace6-a3cd-11e7-a7ed-f3c18c6f4d70,2017-09-27,new_biz,299.6658
1393,cus_420ca562-c6df-11e8-a6a4-973ecc62e159,2018-10-22,new_biz,382.33131397534993
1388,cus_a5dc7fcc-b50f-11e8-8fb8-bf630f9a6201,2018-10-16,new_biz,208.56695216210571
775,cus_7fffaf76-c461-11e7-9962-970460769cf8,2017-11-02,new_biz,178.78347881118128
1660,cus_1634fa3e-29fe-11e9-9f35-533a517508e0,2019-03-14,new_biz,133.98699388654225
843,cus_e9089cac-e3f7-11e7-9a08-97d493c222b2,2017-12-11,new_biz,124.62601060127429
614,cus_86514cca-6649-11e7-ab98-b734315d526d,2017-07-24,new_biz,51.408
1574,cus_724c0abe-1f1e-11e9-8a1f-5bdd2a83e85e,2019-01-31,new_biz,122.82787563433111
1570,cus_3ebc8c86-2578-11e9-afce-5fa70263a3d7,2019-01-31,new_biz,195.5646
1571,cus_5b56b02e-28a2-11e9-8806-1b572e1a2d70,2019-01-31,new_biz,363.9258
799,cus_0c6d6ff8-cb0f-11e7-b786-2bb28688dc16,2017-11-16,new_biz,127.449
800,cus_dbafbf14-cebb-11e7-99b5-575880f411a9,2017-11-16,new_biz,76.475336429961672
1656,cus_761d5a60-2f8d-11e9-9008-3fcd49ec8009,2019-03-12,new_biz,130.69533867617452
1522,cus_3ab04526-02ad-11e9-b4bc-1b8c3d7a2531,2018-12-30,new_biz,120.9785967334835
159,cus_c8316cac-9d09-11e5-bc4c-9318affc25f2,2015-11-27,new_biz,85.68
306,cus_c34861f6-5ec8-11e6-9af9-1bd0a48d0bb9,2016-09-08,new_biz,52.587203429777112
1025,cus_a4af8908-1c64-11e8-9de4-e3061ffe4fcb,2018-04-01,new_biz,231.0367484897881
1819,12,2019-05-23,new_biz,255.969
603,cus_58b16856-5d8c-11e7-8189-535ed4209b5b,2017-07-13,new_biz,109.90012798244813
171,cus_e7669e78-fcec-11e6-b4c7-638fef4a0a0a,2015-12-29,new_biz,192.78
706,cus_8ac35576-8833-11e7-94ed-372c3951b46f,2017-09-25,new_biz,66.241650859046061
1166,cus_433aa112-1c23-11e8-9aab-1fb1879d5643,2018-06-18,new_biz,235.4058
1167,cus_96c0f9d2-64c9-11e8-aa52-77b8fd6c72ec,2018-06-18,new_biz,74.884596496971682
914,cus_5434888a-f21f-11e7-96ba-07719d7bdc76,2018-01-23,new_biz,256.56697071531443
430,cus_4ce2a826-e4c0-11e7-8010-b7d01d02a209,2017-02-15,new_biz,139.0158
196,cus_a3751f94-9d09-11e5-bd42-373f3e003552,2016-02-04,new_biz,107.1
962,cus_b359dc3e-f576-11e7-9b13-43dbdf7a8835,2018-02-23,new_biz,222.5538
345,cus_fa322176-9536-11e6-85ff-b7230c9862be,2016-11-01,new_biz,39.067591420646359
597,cus_f0b27da8-5598-11e7-80e8-5fdfee3cac41,2017-07-04,new_biz,109.90012798244813
1696,cus_a1c88b14-3e54-11e9-93da-8b0834411cef,2019-03-28,new_biz,167.86451982747639
520,cus_5c998eb2-0e59-11e7-ac22-4390c46c57e2,2017-04-30,new_biz,166.90899787693115
521,cus_1e10705e-0e3e-11e7-bec9-cf8a1f9a36ef,2017-04-30,new_biz,71.3959804938518
444,cus_60dbbf18-e799-11e6-b8d9-1b27428f1612,2017-02-23,new_biz,40.0554
1593,cus_6dd7ca40-3f80-11e9-a92d-f35a644e69e9,2019-02-06,new_biz,235.4058
1594,cus_f78917d2-126a-11e9-830b-1bd9bea04364,2019-02-06,new_biz,122.35222203525447
1672,cus_3079d76c-4a46-11e9-be4e-e711794a1055,2019-03-19,new_biz,278.2458
1673,cus_830aa2fe-4bd1-11e9-ae9b-73dc760eacee,2019-03-19,new_biz,253.38040728675682
958,cus_e0d266fe-0ccd-11e8-8253-bfb616061f26,2018-02-20,new_biz,79.5272012039755
1030,cus_4f5a71f4-3cfb-11e8-b586-934261bc42b1,2018-04-10,new_biz,86.5368
601,cus_57fe2870-55a0-11e7-9036-236f12b27700,2017-07-07,new_biz,73.185163177621348
1229,cus_00545f50-909f-11e8-b497-1fc440203047,2018-07-26,new_biz,74.951199531889984
1230,cus_d6d385f8-90ed-11e8-85ac-ffd2726a060c,2018-07-26,new_biz,256.8258
1665,cus_c0cc6e1c-471f-11e9-a41e-6f6aeb4700e0,2019-03-15,new_biz,507.49171959453321
1299,cus_5aa9e940-c7e3-11e8-b01c-07fa16a9b950,2018-09-01,new_biz,223.60171853228056
1735,cus_11a7f46e-5d64-11e9-915a-5f41a532837d,2019-04-12,new_biz,230.9076
523,cus_d84ce53c-190c-11e7-962e-332563da0c0f,2017-05-01,new_biz,92.029700597069208
524,cus_cadbf586-5c01-11e7-b76f-ef9100607ba3,2017-05-01,new_biz,849.82850960946
1825,13,2019-05-28,new_biz,276.27767066732611
1028,cus_d2851568-30d8-11e8-be57-2b061f9c68b5,2018-04-06,new_biz,118.57467460815511
1891,44,2019-07-01,new_biz,353.19345011424224
1893,46,2019-07-01,new_biz,123.80760000000001
68,cus_6c977d72-9d0a-11e5-83ea-2b34d864244c,2015-07-30,new_biz,10.495800000000001
1941,72,2019-08-02,new_biz,120.27024235036465
634,cus_5d8219b0-5586-11e7-a28e-4b7a07d8f8f5,2017-08-10,new_biz,75.707476913911222
212,cus_5eea560c-eb7c-11e5-adaf-3b0de7c422d3,2016-03-16,new_biz,124.39430369330289
1649,cus_ee485204-3525-11e9-8c6a-433f93033ca0,2019-03-07,new_biz,139.08684486492277
1170,cus_5f04272a-6b1e-11e8-bee9-430472eda36e,2018-06-19,new_biz,72.87301165948584
1172,cus_a1c0bac4-e884-11e6-847c-0ffafc6f879e,2018-06-19,new_biz,169.85073407796133
1469,cus_33efb350-fa1c-11e8-b52f-871703b53eb0,2018-11-28,new_biz,217.88243121227961
1472,cus_725f4246-9d60-11e7-875b-433d7bac4ed6,2018-11-28,new_biz,192.5658
1473,cus_107cf55c-e826-11e8-b794-1fedcf5ae890,2018-11-28,new_biz,235.4058
435,cus_059d1838-71d5-11e7-8add-27c682405edc,2017-02-17,new_biz,181.8558
1454,cus_ea082db8-e426-11e8-9895-670095972293,2018-11-20,new_biz,72.465903150691446
1650,cus_c8c87a1e-5644-11e9-83c2-939ab426a373,2019-03-08,new_biz,1374.3072
365,cus_20622952-9b88-11e6-b4ca-ef00a2a0e538,2016-11-30,new_biz,33.039167079821517
1645,cus_ca2b05a8-401d-11e9-870e-a3356907f64e,2019-03-06,new_biz,235.4058
1811,5,2019-05-20,new_biz,205.4178
638,cus_5443cb9a-6360-11e7-9e70-b7d5a1432c79,2017-08-14,new_biz,48.195
1400,cus_f1741538-d073-11e8-b811-eb3f7c870b05,2018-10-26,new_biz,290.17351440998846
1401,cus_566eee9e-d14c-11e8-ab10-3b6bd5783dbe,2018-10-26,new_biz,89.243785251723423
1402,cus_92c03228-b1ca-11e8-a4ba-ebb46eefc97d,2018-10-26,new_biz,74.32838938792564
263,cus_ee901c7e-37bc-11e6-be41-ff3e080a1df2,2016-06-22,new_biz,30.947533431980808
1479,cus_39d6fcc4-c713-11e8-93f1-f7b3158d4bf5,2018-11-30,new_biz,404.47602267504215
1480,cus_a1e6f234-1fec-11e8-97be-a72af135fb86,2018-11-30,new_biz,319.4316399752887
1481,cus_d50a0c26-052b-11e9-8edc-b32382411e80,2018-11-30,new_biz,108.82003516608849
141,cus_8264d816-9d0a-11e5-9340-7f1fcf394df5,2015-11-03,new_biz,30.138497087514789
1865,35,2019-06-04,new_biz,342.5058
713,cus_c0934f72-a902-11e7-8f42-f7ebc93c6456,2017-09-29,new_biz,114.53945221597905
716,cus_2b29f626-94ca-11e7-8970-9fe234584baa,2017-09-29,new_biz,117.5958
548,cus_22c94870-3ba0-11e7-922e-bbd1373a6a8a,2017-05-31,new_biz,69.845718629254677
757,cus_b10bacc8-a81e-11e7-8d6b-47ea3e6e6876,2017-10-24,new_biz,90.971255551610724
1096,cus_08a1549a-1bd5-11e8-bbce-d321917f1a31,2018-05-09,new_biz,69.611157153592075
1817,10,2019-05-22,new_biz,240.00121130144242
1814,7,2019-05-22,new_biz,292.99994784060084
1816,9,2019-05-22,new_biz,142.8714
1815,8,2019-05-22,new_biz,438.8958
508,cus_aa40461a-1e8f-11e7-bd61-f7b7e15b86f2,2017-04-25,new_biz,111.1698
509,cus_31369fc4-ec91-11e6-9f9f-731a072a3fb4,2017-04-25,new_biz,159.66766695032919
511,cus_b570009a-2694-11e7-b0a7-cb735a0bd7ca,2017-04-25,new_biz,68.526895686836568
1955,80,2019-08-07,new_biz,118.34031401439537
1978,15,2019-08-01,expansion,660.66399507404083
1895,cus_fb25cf04-6d94-11e9-902f-3bb654f914ed,2019-08-01,expansion,98.039067389943668
1733,cus_461eada4-30f7-11e8-a87b-27c4238ba478,2019-04-11,expansion,63.11658626135651
1642,cus_b45864e8-3ecc-11e9-b8b7-6bc3b2db1d9f,2019-03-04,expansion,0.0
1641,cus_0fecb720-37dd-11e8-b1ec-674ba8dce4cc,2019-03-04,expansion,128.87121287170581
498,cus_0fb63b4c-d2c0-11e6-a852-e7eace8bf5e9,2017-04-12,expansion,32.13
1361,cus_0edbab4c-4eea-11e8-a1f1-7f070bdad26b,2018-10-02,expansion,396.0558
1637,cus_4d16a0c0-c8e2-11e8-9c33-2b4db2ad42ee,2019-03-01,expansion,44.685045529930846
1638,cus_b45864e8-3ecc-11e9-b8b7-6bc3b2db1d9f,2019-03-01,expansion,160.65
328,cus_958091d8-9d0a-11e5-b46f-37d9cc9551b1,2016-10-04,expansion,21.42
1285,cus_1b774c36-82a2-11e7-98dd-d327fd1a6f71,2018-08-27,expansion,74.97
1374,cus_27d269b2-a38a-11e7-a987-bf81b341d88c,2018-10-08,expansion,85.68
1375,cus_563b7dd6-9400-11e8-9251-2396a9edc31f,2018-10-08,expansion,100.15137258110707
132,cus_8aa0cb52-9d0a-11e5-bf70-5bcfa2717df9,2015-10-27,expansion,17.9928
1445,cus_041644c4-d1d2-11e6-b92c-d3ec07e3944e,2018-11-14,expansion,655.73425934387285
1442,cus_b335ed8a-2d0a-11e8-94d4-8f61c1c466c9,2018-11-13,expansion,39.612920247713291
1439,cus_e7b7f87c-52c2-11e8-b458-bb0e0db500ce,2018-11-12,expansion,72.630545097397274
1372,cus_5eb9d90e-b074-11e8-9006-5393ef5c6ce4,2018-10-07,expansion,32.13
1369,cus_27d269b2-a38a-11e7-a987-bf81b341d88c,2018-10-06,expansion,12.6378
454,cus_5f086e48-9b90-11e6-9fcf-4f8bf16f82b1,2017-03-01,expansion,117.68567332413019
1514,cus_88a3fc76-0f3b-11e7-9f78-6fb5e4af2da5,2018-12-25,expansion,21.42
202,cus_a9ac9828-a58e-11e5-ad00-7f3b72d5870f,2016-02-18,expansion,21.42
1450,cus_0c6d6ff8-cb0f-11e7-b786-2bb28688dc16,2018-11-19,expansion,209.2734
759,cus_58b16856-5d8c-11e7-8189-535ed4209b5b,2017-10-27,expansion,61.191608008044618
326,cus_d1325370-3ed0-11e6-aca2-bbbeb0afdd6c,2016-10-01,expansion,25.368569668641712
541,cus_544e3c3c-ec65-11e6-87e6-4feffacded01,2017-05-24,expansion,52.2648
893,cus_a231eaf0-62fa-11e7-bef8-3bd3e0dfdbf7,2018-01-10,expansion,254.8439037054857
